,Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Time,SessionTime,Distance
0,2021-05-23 14:23:40.960,11506,262,6,100,False,0,car,0 days 00:00:00.213000,0 days 01:53:40.197000,15.501666666666665
1,2021-05-23 14:23:41.200,11544,263,6,100,False,0,car,0 days 00:00:00.453000,0 days 01:53:40.437000,33.035
2,2021-05-23 14:23:41.440,10455,264,7,100,False,0,car,0 days 00:00:00.693000,0 days 01:53:40.677000,50.635
3,2021-05-23 14:23:41.680,9922,264,7,0,False,0,car,0 days 00:00:00.933000,0 days 01:53:40.917000,68.235
4,2021-05-23 14:23:41.920,9848,259,7,0,False,0,car,0 days 00:00:01.173000,0 days 01:53:41.157000,85.50166666666667
5,2021-05-23 14:23:42.160,9563,250,7,0,True,0,car,0 days 00:00:01.413000,0 days 01:53:41.397000,102.16833333333332
6,2021-05-23 14:23:42.400,8830,245,7,0,True,0,car,0 days 00:00:01.653000,0 days 01:53:41.637000,118.50166666666665
7,2021-05-23 14:23:42.640,7969,205,7,0,True,0,car,0 days 00:00:01.893000,0 days 01:53:41.877000,132.16833333333332
8,2021-05-23 14:23:42.880,8508,183,7,0,True,0,car,0 days 00:00:02.133000,0 days 01:53:42.117000,144.3683333333333
9,2021-05-23 14:23:43.120,7930,166,6,0,True,0,car,0 days 00:00:02.373000,0 days 01:53:42.357000,155.43499999999997
10,2021-05-23 14:23:43.360,7869,149,5,0,True,0,car,0 days 00:00:02.613000,0 days 01:53:42.597000,165.36833333333328
11,2021-05-23 14:23:43.600,7858,128,4,0,True,0,car,0 days 00:00:02.853000,0 days 01:53:42.837000,173.9016666666666
12,2021-05-23 14:23:43.840,7840,119,3,0,True,0,car,0 days 00:00:03.093000,0 days 01:53:43.077000,181.83499999999995
13,2021-05-23 14:23:44.080,7730,112,3,0,False,0,car,0 days 00:00:03.333000,0 days 01:53:43.317000,189.30166666666662
14,2021-05-23 14:23:44.320,7610,110,3,0,False,0,car,0 days 00:00:03.573000,0 days 01:53:43.557000,196.63499999999996
15,2021-05-23 14:23:44.560,7789,105,3,10,False,0,car,0 days 00:00:03.813000,0 days 01:53:43.797000,203.63499999999996
16,2021-05-23 14:23:44.800,7364,104,3,31,False,0,car,0 days 00:00:04.053000,0 days 01:53:44.037000,210.5683333333333
